lat,lon,id,Sign
34.14457715,-118.15242,1938, 2 hr parking
34.14457204,-118.1514341,1939, 2 hr parking
34.14458384,-118.1509873,1940, 2 hr parking
34.14458699,-118.1506921,1941, 2 hr parking
34.14458896,-118.14999,1942, no parking anytime
34.14459604,-118.1490202,1943, no parking anytime
34.14459643,-118.1485506,1944, 2 hr parking
34.14459722,-118.148428,1945, 2 hr parking
34.14459919,-118.148311,1946, no parking anytime
34.14458109,-118.1480776,1947, no parking anytime
34.1445862,-118.1476436,1948, no parking anytime
34.1445866,-118.1470485,1949, no stopping anytime
34.14460469,-118.1465693,1950, no stopping anytime
34.14461059,-118.1461405,1951, no stopping anytime
34.14459368,-118.145601,1952, no stopping anytime
34.14462436,-118.145129,1953, 1 hr parking
34.14462476,-118.1449707,1954, 1 hr parking
34.1446224,-118.1448328,1955, 1 hr parking
34.14462397,-118.1447173,1956, 1 hr parking
34.14459958,-118.1443983,1957, parking direction
34.14460037,-118.1441868,1958, no stopping anytime
34.14460155,-118.1438769,1959, no stopping anytime
34.14463198,-118.1435661,1960, no stopping anytime
34.14463345,-118.1434411,1961, no stopping anytime
34.14463205,-118.1433163,1962, no stopping anytime
34.1446411,-118.1424635,1963, 1 hr parking
34.14463245,-118.1419534,1964, no stopping anytime
34.14463638,-118.1415831,1965, no stopping anytime
34.14463913,-118.1409209,1966, 1 hr parking
34.14464149,-118.1406058,1967, 1 hr parking 9am-6pm
34.144647,-118.1402559,1968, 1 hr parking
34.14466274,-118.1392153,1969, 1 hr parking
34.14466825,-118.1388774,1970, 1 hr parking
34.14466628,-118.1377935,1971, 1 hr parking
34.14460766,-118.1370239,1972, 1 hr parking 9am-6pm
34.14460471,-118.1364476,1973, 1 hr parking 9am-6pm
34.14460628,-118.1360416,1974, 1 hr parking 9am-6pm
34.14460864,-118.1356832,1975, 1 hr parking 9am-6pm
34.14461379,-118.1349373,1976, 1 hr parking 9am-6pm
34.1446118,-118.1345767,1977, 1 hr parking 9am-6pm
34.14463127,-118.1337379,1978, 1 hr parking 9am-6pm
34.14462571,-118.1335727,1979, 1 hr parking 9am-6pm
34.14462611,-118.133299,1980, no stopping anytime
34.14462849,-118.1328001,1981, no stopping anytime
34.14463564,-118.1325644,1982, no stopping anytime
34.14462929,-118.1321831,1983, no stopping anytime
34.14463405,-118.1318845,1984, no stopping anytime
34.14464319,-118.1313885,1985, 1 hr parking 9am-6pm
34.14465233,-118.1302966,1986, 1 hr parking 9am-6pm
34.13912179,-118.1321828,1987, 1 hr parking 9am-6pm
34.13939324,-118.132181,1988, 1 hr parking 9am-6pm
34.13974924,-118.132184,1989, 1 hr parking 9am-6pm
34.14010294,-118.1321873,1990, 1 hr parking 9am-6pm
34.1401651,-118.1321883,1991, pay direction
34.1411003,-118.1321968,1992, bus stop metro
34.14124705,-118.1322016,1993, 1 hr parking 9am-6pm
34.14146108,-118.1321983,1994, 1 hr parking 9am-6pm
34.14190763,-118.1322063,1995, 1 hr parking 9am-6pm
34.1419694,-118.1322082,1996, pay direction
34.14222119,-118.1322078,1997, 1 hr parking 9am-6pm
34.14308516,-118.1322149,1998, 1 hr parking 9am-6pm
34.14383503,-118.1322206,1999, pay direction
34.14411554,-118.1322258,2000, 1 hr parking 9am-6pm
34.14424025,-118.1322249,2001, parking direction
34.14995213,-118.1322662,2002, bus stop metro
34.15017243,-118.1322672,2003, no stopping anytime
34.15147571,-118.1325976,2004, bus stop metro
34.15136325,-118.1325907,2005, no stopping anytime
34.15092639,-118.132553,2006, no stopping anytime
34.15072437,-118.1325486,2007, no stopping anytime
34.14995531,-118.132536,2008, no stopping anytime
34.14485665,-118.1522947,2009, no stopping anytime
34.14421039,-118.1524264,2010, 2 hr parking
34.14400797,-118.1524264,2011, 2 hr parking
34.14388468,-118.1524222,2012, 2 hr parking
34.14323038,-118.1524194,2013, 4 hr parking
34.14271199,-118.1524146,2014, 4 hr parking
34.14208693,-118.1524111,2015, 2 hr parking 9am-6pm
34.14173139,-118.1524077,2016, 2 hr parking 9am-6pm
34.14145785,-118.152407,2017, 2 hr parking 9am-6pm
34.14118546,-118.1524042,2018, 2 hr parking 9am-6pm
34.14098001,-118.1522742,2019, 2 hr parking 9am-6pm
34.14126854,-118.1522772,2020, 2 hr parking 9am-6pm
34.14152005,-118.1522774,2021, 2 hr parking 9am-6pm
34.14216307,-118.1522852,2022, 2 hr parking 9am-6pm
34.14253132,-118.1522854,2023, 4 hr parking
34.14322591,-118.1522943,2024, 4 hr parking
34.14376294,-118.1522954,2025, 2 hr parking
34.14409754,-118.1523011,2026, 2 hr parking
34.14469333,-118.1521674,2027, 2 hr parking
34.14482001,-118.1521697,2028, 2 hr parking
34.14503088,-118.1521726,2029, 2 hr parking
34.14520713,-118.1521702,2030, no stopping anytime
34.14535033,-118.152175,2031, no stopping anytime
34.14549432,-118.1521759,2032, no stopping anytime
34.14633741,-118.152184,2033, passenger loading only
34.14666276,-118.1521878,2034, no parking anytime
34.14759975,-118.1517931,2035, passenger loading only
34.14760034,-118.1516434,2036, passenger loading only
34.14755727,-118.1502915,2037, commercial loading only
34.14756022,-118.1498423,2038, 2 hr parking
34.14756474,-118.1495138,2039, 2 hr parking
34.14756959,-118.1485187,2040, 2 hr parking
34.14757107,-118.1482858,2041, no stopping anytime
34.14757845,-118.1480249,2042, pay direction
34.14753763,-118.1472614,2043, church parking / senior center parking
34.14754992,-118.1469839,2044, handicap parking only
34.14755386,-118.1468163,2045, 2 hr parking 7am-6pm
34.14755828,-118.1463481,2046, 2 hr parking 7am-6pm
34.14753468,-118.1456273,2047, 1 hr parking 7am-5pm
34.14753615,-118.145395,2048, 1 hr parking 7am-5pm
34.14753812,-118.1451644,2049, 1 hr parking 7am-5pm
34.14754058,-118.1449321,2050, 1 hr parking 7am-5pm
34.15108757,-118.1452679,2051, no parking anytime
34.15090851,-118.1452619,2052, no parking anytime
34.1504179,-118.1452619,2053, no parking anytime
34.14922928,-118.144406,2054, 1 hr parking 7am-5pm
34.14898718,-118.1443965,2055, handicap parking only
34.14890968,-118.144396,2056, handicap parking only
34.14809535,-118.1444752,2057, 1 hr parking 7am-5pm
34.14786637,-118.144591,2058, 1 hr parking 7am-5pm
34.14775653,-118.1447055,2059, 1 hr parking 7am-5pm
34.14754207,-118.144702,2060, 1 hr parking 7am-5pm
34.14743397,-118.1445847,2061, 1 hr parking 7am-5pm
34.14719511,-118.1444674,2062, 1 hr parking 7am-5pm
34.14705156,-118.144466,2063, 1 hr parking 7am-5pm
34.14654186,-118.1443747,2064, 30 min parking 7am-6pm
34.1463431,-118.144374,2065, 30 min parking 7am-6pm
34.14615015,-118.1443719,2066, 30 min parking 7am-6pm
34.14636054,-118.1441655,2067, 30 min parking 7am-6pm
34.14616816,-118.1441641,2068, 30 min parking 7am-6pm
34.14655349,-118.1441669,2069, 30 min parking 7am-6pm
34.14674237,-118.1441697,2070, 30 min parking 7am-6pm
34.14720673,-118.1440959,2071, 1 hr parking 7am-5pm
34.14745025,-118.1441528,2072, no parking anytime
34.14755951,-118.1441212,2073, no parking anytime
34.14775013,-118.1441226,2074, no parking anytime
34.14783789,-118.1441739,2075, no parking anytime
34.14793146,-118.1441009,2076, handicap parking only
34.14801341,-118.1441051,2077, 1 hr parking 7am-5pm
34.14886191,-118.1441914,2078, 1 hr parking 7am-5pm
34.14904266,-118.1441929,2079, 1 hr parking 7am-5pm
34.13643936,-118.1472253,2080, no stopping 6am-9am
34.13673892,-118.1472281,2081, no stopping 6am-9am
34.13697845,-118.1472329,2082, no stopping 6am-9am
34.13723854,-118.1472356,2083, no stopping 6am-9am
34.13750771,-118.1472375,2084, no stopping 6am-9am
34.13778181,-118.1472398,2085, no stopping 6am-9am
34.13847613,-118.1472439,2086, no stopping 6am-9am
34.13905839,-118.1472484,2087, no stopping 6am-9am
34.13929803,-118.147253,2088, no stopping 6am-9am
34.13956531,-118.1472709,2089, no stopping 6am-9am
34.13982917,-118.1472795,2090, no stopping 6am-9am
34.14036562,-118.1472841,2091, no stopping anytime (TOW AWAY)
34.14123671,-118.1472937,2092, no stopping 6am-9am
34.14182879,-118.1473006,2093, no stopping anytime (TOW AWAY)
34.14212407,-118.1473001,2094, no stopping anytime (TOW AWAY)
34.14269154,-118.1473084,2095, no stopping 6am-9am
34.14298796,-118.1473116,2096, no stopping 6am-9am
34.14326431,-118.1473157,2097, no stopping 6am-9am
34.14350734,-118.1473143,2098, no stopping anytime (TOW AWAY)
34.14377309,-118.1473189,2099, no stopping anytime (TOW AWAY)
34.14410168,-118.147323,2100, no stopping anytime (TOW AWAY)
34.14502801,-118.1473925,2101, no stopping anytime
34.14548,-118.1473998,2102, no stopping anytime
34.14705589,-118.1475544,2103, 2 hr parking
34.14733412,-118.1475581,2104, 2 hr parking
34.14746358,-118.1477722,2105, 2 hr parking
34.14717665,-118.1477713,2106, 2 hr parking
34.14700252,-118.1477671,2107, 2 hr parking
34.14641615,-118.147763,2108, 2 hr parking
34.14610385,-118.147758,2109, commercial loading only
34.14411304,-118.1476038,2110, bus stop metro
34.14355466,-118.1475956,2111, 2 hr parking 9am-6pm
34.14326696,-118.1475942,2112, 2 hr parking 9am-6pm
34.1429819,-118.147592,2113, 2 hr parking 9am-6pm
34.14269306,-118.1475887,2114, 2 hr parking 9am-6pm
34.14240497,-118.1475874,2115, bus stop metro
34.14144716,-118.1475768,2116, passenger loading only
34.14123398,-118.1475768,2117, passenger loading only
34.14024288,-118.147564,2118, bus stop metro
34.14009388,-118.1475647,2119, no stopping anytime (TOW AWAY)
34.13981318,-118.1475593,2120, no stopping anytime (TOW AWAY)
34.13954977,-118.1475519,2121, no stopping anytime (TOW AWAY)
34.1392819,-118.1475249,2122, no stopping 6am-9am
34.13901459,-118.1475216,2123, no stopping 6am-9am
34.13873946,-118.1475189,2124, no stopping 6am-9am
34.1386658,-118.1475189,2125, no stopping anytime (TOW AWAY)
34.13799835,-118.1475121,2126, no stopping anytime (TOW AWAY)
34.13788617,-118.1475087,2127, bus stop metro
34.13777065,-118.1475081,2128, no stopping 6am-9am
34.13749831,-118.1475087,2129, no stopping 6am-9am
34.13722932,-118.1475074,2130, no stopping 6am-9am
34.13697651,-118.1475034,2131, no stopping 6am-9am
34.13673096,-118.1475027,2132, no stopping 6am-9am
34.13550254,-118.1474892,2133, bus stop Pasadena arts
34.14067372,-118.1533963,2134, no parking anytime
34.1406754,-118.1531083,2135, no stopping anytime
34.14067477,-118.152774,2136, 2 hr parking 9am-6pm
34.14067709,-118.1521741,2137, 2 hr parking 9am-6pm
34.14067953,-118.1517618,2138, 2 hr parking 9am-6pm
34.14067009,-118.1512375,2139, no stopping anytime
34.14061973,-118.1508848,2140, no stopping anytime
34.14057527,-118.1505976,2141, no stopping anytime
34.14048635,-118.1500462,2142, 4 hr parking
34.14048832,-118.1495362,2143, no parking anytime
34.14049225,-118.1490532,2144, 2 hr parking 9am-4pm
34.14049658,-118.148487,2145, no parking anytime
34.14043442,-118.1479851,2146, no parking anytime
34.14049461,-118.1483273,2147, no stopping anytime
34.14042497,-118.1466626,2148, no stopping anytime
34.14042025,-118.1463479,2149, no stopping anytime
34.14037776,-118.1460656,2150, no stopping anytime
34.14030537,-118.1455793,2151, 2 hr parking 9am-4pm
34.1402853,-118.1447431,2152, 2 hr parking 9am-4pm
34.14028845,-118.1439207,2153, 2 hr parking 9am-4pm
34.14029121,-118.1434801,2154, 2 hr parking 9am-4pm
34.14029986,-118.1422232,2155, 2 hr parking 9am-4pm
34.14030734,-118.1410486,2156, bus stop metro
34.14030891,-118.1406607,2157, 2 hr parking 9am-4pm
34.14030812,-118.140462,2158, 2 hr parking 9am-4pm
34.14031127,-118.1398982,2159, 2 hr parking 9am-4pm
34.14031521,-118.1394386,2160, 2 hr parking 9am-4pm
34.14031717,-118.1390607,2161, 2 hr parking 9am-4pm
34.14032071,-118.1385468,2162, 2 hr parking 9am-4pm
34.14032111,-118.1382145,2163, 2 hr parking 9am-4pm
34.14032386,-118.137751,2164, 2 hr parking 9am-4pm
34.14032701,-118.1375005,2165, no stopping anytime
34.14030773,-118.1364462,2166, bus stop metro
34.14030891,-118.1361567,2167, no parking anytime
34.14031206,-118.1358848,2168, no parking anytime
34.14033134,-118.1339791,2169, bus stop metro
34.1403636,-118.1332689,2170, no parking anytime
34.14037819,-118.1327734,2171, no parking anytime
34.14730302,-118.1405145,2172, 1 hr parking 9am-6pm
34.14731643,-118.1409062,2173, bus stop foothill
34.14732797,-118.1416519,2174, no stopping anytime
34.14724873,-118.141967,2175, no stopping anytime
34.14709055,-118.1423052,2176, no stopping anytime
34.14702441,-118.1426358,2177, no stopping anytime
34.1470266,-118.143283,2178, handicap parking only
34.14686,-118.1448219,2179, no parking anytime
34.14685781,-118.145025,2180, pay direction
34.14687592,-118.1462424,2181, 1 hr parking 7am-6pm
34.14687641,-118.1465526,2182, 1 hr parking 7am-6pm
34.14687051,-118.1473494,2183, 1 hr parking 7am-6pm
34.14684051,-118.1481331,2184, 2 hr parking
34.14683805,-118.1484492,2185, 2 hr parking
34.14683756,-118.1486073,2186, 2 hr parking
34.14683067,-118.1490797,2187, 2 hr parking
34.14683117,-118.1495889,2188, 2 hr parking
34.1468292,-118.1498747,2189, electric vehicle charging station
34.14682527,-118.1499371,2190, commercial loading only
34.14682576,-118.1501611,2191, commercial loading only
34.13595216,-118.1540148,2192, no stopping anytime
34.1362002,-118.1540151,2193, no stopping anytime
34.13748479,-118.1540291,2194, 2 hr parking 9am-6pm
34.13767916,-118.1540329,2195, 2 hr parking 9am-6pm
34.13797936,-118.1540334,2196, 2 hr parking 9am-6pm
34.13884408,-118.1540292,2197, no parking 7am-9am
34.13898309,-118.1540297,2198, no parking 7am-9am
34.13974185,-118.154034,2199, no parking anytime
34.13993239,-118.1540381,2200, no parking anytime
34.14020901,-118.1540413,2201, no stopping anytime
34.14050481,-118.1540441,2202, no stopping anytime
34.14141515,-118.1540504,2203, 2 hr parking 9am-6pm
34.14171912,-118.1540543,2204, 2 hr parking 9am-6pm
34.1419746,-118.1540562,2205, 2 hr parking 9am-6pm
34.14213719,-118.1540591,2206, 2 hr parking 9am-6pm
34.1425196,-118.1540609,2207, 4 hr parking
34.14270491,-118.1540598,2208, 4 hr parking
34.14291706,-118.1540644,2209, 4 hr parking
34.14314043,-118.1540666,2210, 4 hr parking
34.14345728,-118.1540677,2211, 4 hr parking
34.14378658,-118.1540701,2212, parking direction
34.14414892,-118.1540753,2213, 2 hr parking
34.14483964,-118.1540802,2214, 2 hr parking
34.14512204,-118.1540838,2215, 2 hr parking
34.14542725,-118.1540878,2216, 2 hr parking
34.14601052,-118.154093,2217, 2 hr parking
34.14613515,-118.154094,2218, 2 hr parking
34.14634532,-118.1540953,2219, 2 hr parking
34.14707385,-118.1541048,2220, no stopping anytime
34.14736928,-118.1541038,2221, no stopping anytime
34.14772173,-118.154112,2222, no stopping anytime
34.14791805,-118.1541097,2223, no stopping anytime
34.14820017,-118.1540835,2224, no stopping anytime
34.14848093,-118.1540855,2225, no stopping anytime
34.14892271,-118.1540481,2226, no stopping anytime
34.14954044,-118.1536301,2227, no stopping anytime
34.1421808,-118.1468797,2228, no stopping anytime
34.14218252,-118.1465491,2229, no stopping anytime
34.14218552,-118.1462834,2230, no stopping anytime
34.14215301,-118.1453796,2231, 2 hr parking 9am-6pm
34.14213636,-118.1450366,2232, 2 hr parking 9am-6pm
34.1421099,-118.1447089,2233, 2 hr parking 9am-6pm
34.14207926,-118.1443463,2234, 2 hr parking 9am-6pm
34.1420524,-118.1426408,2235, no stopping anytime
34.14203784,-118.1422682,2236, no stopping anytime
34.14203509,-118.1417771,2237, no stopping anytime
34.14204886,-118.1412048,2238, no stopping anytime
34.14215666,-118.1406339,2239, no stopping anytime
34.14233432,-118.1400891,2240, no stopping anytime
34.1424601,-118.139383,2241, 2 hr parking 9am-6pm
34.14246386,-118.1386968,2242, 2 hr parking 9am-6pm
34.14246861,-118.1380581,2243, 2 hr parking 9am-6pm
34.14246861,-118.1377696,2244, 2 hr parking 9am-6pm
34.14246886,-118.1372514,2245, 2 hr parking 9am-6pm
34.14246185,-118.1361141,2246, 2 hr parking 9am-6pm
34.14246586,-118.1356017,2247, 2 hr parking 9am-6pm
34.14247036,-118.1348989,2248, 2 hr parking 9am-6pm
34.14247136,-118.1343521,2249, 2 hr parking 9am-6pm
34.1424576,-118.1336484,2250, no stopping anytime
34.14245635,-118.1331979,2251, no stopping anytime
34.14242835,-118.1329462,2252, commercial loading only
34.1424381,-118.132716,2253, commercial loading only
34.1424566,-118.132509,2254, no stopping anytime
34.14246711,-118.1320824,2255, no stopping anytime
34.14247211,-118.1314113,2256, no stopping anytime
34.14247036,-118.1311291,2257, no stopping anytime
34.14564619,-118.1538339,2258, pay direction
34.14565135,-118.1536992,2259, 2 hr parking
34.1456594,-118.1534812,2260, pay direction
34.14566681,-118.1531901,2261, 2 hr parking
34.14566745,-118.153008,2262, pay direction
34.14567035,-118.1527986,2263, 2 hr parking
34.14567003,-118.1527231,2264, pay direction
34.14567003,-118.152609,2265, pay direction
34.14567389,-118.1519513,2266, bus stop metro
34.14567518,-118.1517181,2267, 2 hr parking
34.14567454,-118.150988,2268, 2 hr parking
34.14567228,-118.1508074,2269, pay direction
34.14567679,-118.1500651,2270, bus stop metro
34.14568549,-118.1497405,2271, pay direction
34.14568871,-118.1494743,2272, 2 hr parking
34.14568936,-118.1493754,2273, pay direction
34.14568968,-118.1492665,2274, pay direction
34.14569129,-118.1491431,2275, pay direction
34.14570546,-118.1485429,2276, bus stop metro
34.14570578,-118.1483191,2277, 2 hr parking
34.14570675,-118.1481969,2278, pay direction
34.14570804,-118.148035,2279, pay direction
34.14570868,-118.1478564,2280, pay direction
34.14570997,-118.1477999,2281, pay direction
34.14571448,-118.1471258,2282, bus stop metro
34.14571738,-118.1469748,2283, no stopping anytime (TOW AWAY)
34.14571899,-118.1464474,2284, no stopping anytime (TOW AWAY)
34.14572253,-118.1456176,2285, bus stop metro
34.14572511,-118.1450291,2286, pay direction
34.14572414,-118.1451879,2287, 1 hr parking 7am-8pm
34.14572737,-118.1448127,2288, 1 hr parking 7am-8pm
34.14572769,-118.144643,2289, pay direction
34.14572865,-118.1445586,2290, 1 hr parking 7am-8pm
34.14575507,-118.1441522,2291, no stopping anytime
34.14573445,-118.1437513,2292, bus stop metro
34.1457454,-118.1419785,2293, parking direction
34.14575056,-118.1411425,2294, bus stop metro
34.14575249,-118.140912,2295, 1 hr parking 9am-6pm
34.1457541,-118.1405995,2296, 1 hr parking 9am-6pm
34.14575571,-118.1402652,2297, 1 hr parking 9am-6pm
34.1457602,-118.1394517,2298, bus stop metro
34.14576232,-118.1392367,2299, 1 hr parking 9am-6pm
34.14576444,-118.1388571,2300, 1 hr parking 9am-6pm
34.14576833,-118.1381352,2301, bus stop metro
34.1457694,-118.1378424,2302, 1 hr parking 9am-6pm
34.14577293,-118.137444,2303, 1 hr parking 9am-6pm
34.14577718,-118.1365922,2304, bus stop metro
34.14577682,-118.1364062,2305, 1 hr parking 9am-6pm
34.14578072,-118.1359985,2306, 1 hr parking 9am-6pm
34.14578107,-118.1355629,2307, 1 hr parking 9am-6pm
34.14578425,-118.1349406,2308, 1 hr parking 9am-6pm
34.14578779,-118.1348128,2309, 1 hr parking 9am-6pm
34.14578885,-118.134452,2310, 1 hr parking 9am-6pm
34.14579239,-118.1335993,2311, bus stop metro
34.1457938,-118.1333672,2312, 1 hr parking 9am-6pm
34.14580371,-118.131961,2313, bus stop metro
34.1458076,-118.1315596,2314, 1 hr parking 9am-6pm
34.14580937,-118.131148,2315, 1 hr parking 9am-6pm
34.1478608,-118.1307632,2316, parking direction
34.14781985,-118.1310016,2317, parking direction
34.14779742,-118.1312472,2318, 2 hr parking 9am-6pm
34.14771873,-118.1318534,2319, 2 hr parking 9am-6pm
34.14769238,-118.1327991,2320, 1 hr parking 9am-6pm
34.14769131,-118.1329419,2321, 1 hr parking 9am-6pm
34.1476874,-118.1336419,2322, 1 hr parking 9am-6pm
34.14768277,-118.134104,2323, no parking anytime
34.14767921,-118.1346215,2324, no parking anytime
34.14767671,-118.1348892,2325, no parking anytime
34.14761227,-118.135701,2326, 2 hr parking 9am-6pm
34.14735982,-118.1362134,2327, 2 hr parking 9am-6pm
34.14726262,-118.1364419,2328, 2 hr parking 9am-6pm
34.14716933,-118.1371999,2329, 1 hr parking 9am-6pm
34.14716791,-118.1375063,2330, 1 hr parking 9am-6pm
34.14716719,-118.1377511,2331, 1 hr parking 9am-6pm
34.14716078,-118.13872,2332, 1 hr parking 9am-6pm
34.14714975,-118.1391902,2333, 1 hr parking 9am-6pm
34.14714191,-118.1394109,2334, 15 min parking 6am-6pm ex Sat Sun
34.14713586,-118.140283,2335, 1 hr parking 9am-6pm
34.1471501,-118.140795,2336, 1 hr parking 9am-6pm
34.1470472,-118.1419002,2337, no stopping anytime
34.146924,-118.1422311,2338, no stopping anytime
34.14685208,-118.1425572,2339, no stopping anytime
34.14684638,-118.1427758,2340, parking direction
34.14683534,-118.1434874,2341, no parking anytime
34.14683428,-118.1436388,2342, no parking anytime
34.14675167,-118.1446172,2343, no parking anytime
34.14674811,-118.1454793,2344, no parking anytime
34.14673137,-118.14636,2345, no stopping anytime (TOW AWAY)
34.14673102,-118.1467382,2346, no stopping anytime (TOW AWAY)
34.14672781,-118.147119,2347, no stopping anytime (TOW AWAY)
34.14673315,-118.1481214,2348, no stopping anytime (TOW AWAY)
34.14672924,-118.1487638,2349, parking direction
34.14672354,-118.1493024,2350, no stopping anytime (TOW AWAY)
34.14671998,-118.1498832,2351, no stopping anytime (TOW AWAY)
34.1467125,-118.1509498,2352, commercial loading only
34.14671393,-118.151096,2353, commercial loading only
34.14671108,-118.1513314,2354, commercial loading only
34.14670965,-118.1515792,2355, commercial loading only
34.14670823,-118.1518339,2356, no stopping anytime
34.14665767,-118.1528307,2357, 2 hr parking
34.14665482,-118.1531354,2358, 2 hr parking
34.14665304,-118.153421,2359, 2 hr parking
34.13363166,-118.1502603,2360, no stopping anytime
34.15053908,-118.1506729,2361, no stopping anytime
34.15030826,-118.1506753,2362, no stopping anytime
34.14994217,-118.1506753,2363, no stopping anytime
34.14935265,-118.1506818,2364, no stopping anytime
34.14928872,-118.1506786,2365, no stopping anytime
34.14916758,-118.1506786,2366, no stopping anytime
34.14880284,-118.1506835,2367, no stopping anytime
34.14847645,-118.1506835,2368, no stopping anytime
34.1482012,-118.1506859,2369, no stopping anytime
34.14792461,-118.1506884,2370, no stopping anytime
34.14786067,-118.1506851,2371, bus stop foothill
34.14727653,-118.1506843,2372, no stopping anytime
34.14701541,-118.1506818,2373, no stopping anytime
34.14691177,-118.150681,2374, no stopping anytime
34.14639103,-118.1505628,2375, no stopping anytime
34.14616524,-118.1505616,2376, no stopping anytime
34.14528011,-118.1505531,2377, bus stop metro
34.14520434,-118.1505531,2378, no stopping anytime
34.14477432,-118.1505506,2379, no stopping anytime
34.14430064,-118.1505804,2380, bus stop metro
34.14388617,-118.1505755,2381, 2 hr parking
34.14275915,-118.1505652,2382, 4 hr parking
34.14191965,-118.1505579,2383, 4 hr parking
34.140345,-118.1505422,2384, bus stop metro
34.13950548,-118.1505349,2385, 2 hr parking 9am-6pm ex Sun
34.13910704,-118.1505337,2386, 2 hr parking 9am-6pm ex Sun
34.13871663,-118.150527,2387, 2 hr parking 9am-6pm ex Sun
34.13811646,-118.1505234,2388, bus stop metro
34.13802814,-118.1505197,2389, 2 hr parking 9am-6pm ex Sun
34.13772097,-118.1505196,2390, 2 hr parking 9am-6pm ex Sun
34.13716008,-118.1505113,2391, 1 hr parking 7am-6pm
34.13697887,-118.1505126,2392, 1 hr parking 7am-6pm
34.13667178,-118.1505113,2393, 1 hr parking 7am-6pm
34.1354098,-118.1505015,2394, bus stop metro
34.13516131,-118.1504975,2395, parking direction
34.13431003,-118.1504897,2396, parking direction
34.13386079,-118.1504844,2397, bus stop metro
34.13322001,-118.1504798,2398, no stopping anytime
34.13278866,-118.1504765,2399, no stopping anytime
34.13136928,-118.1504615,2400, bus stop metro
34.13038068,-118.1504536,2401, 1 hr parking 9am-6pm
34.12973988,-118.150449,2402, bus stop Pasadena arts
34.12835788,-118.1504372,2403, 1 hr parking 9am-6pm
34.12772249,-118.1504313,2404, bus stop metro
34.14919822,-118.1325297,2405, bus stop metro
34.14850049,-118.1325265,2406, no stopping anytime
34.14808497,-118.132519,2407, no stopping anytime
34.14754916,-118.1325127,2408, bus stop metro
34.14722684,-118.1325102,2409, no stopping 7am-7pm ex Sat Sun
34.14672644,-118.1325052,2410, no stopping 7am-7pm ex Sat Sun
34.14535071,-118.1325265,2411, bus stop metro
34.1451518,-118.1324932,2412, 1 hr parking 9am-6pm
34.14482739,-118.1324901,2413, 1 hr parking 9am-6pm
34.14430614,-118.1324762,2414, bus stop metro
34.14402183,-118.1324756,2415, 1 hr parking 9am-6pm
34.14382135,-118.1324706,2416, 1 hr parking 9am-6pm
34.14368596,-118.1324687,2417, 1 hr parking 9am-6pm
34.14338185,-118.1324668,2418, no parking 6pm-12am Fri-Sat
34.14327875,-118.1324668,2419, 1 hr parking 9am-6pm
34.14311784,-118.1324661,2420, pay direction
34.1428934,-118.1324636,2421, parking direction
34.14229299,-118.1324592,2422, bus stop metro
34.1419743,-118.1324536,2423, pay direction
34.14166706,-118.1324536,2424, 1 hr parking 9am-6pm
34.14139732,-118.1324473,2425, pay direction
34.14124734,-118.1324479,2426, pay direction
34.14102967,-118.1324466,2427, 1 hr parking 9am-6pm
34.14093646,-118.132446,2428, parking direction
34.14018085,-118.1324429,2429, bus stop metro
34.13990277,-118.1324359,2430, 1 hr parking
34.13958928,-118.1324334,2431, 1 hr parking 9am-6pm
34.13943305,-118.1324315,2432, pay direction
34.13922006,-118.1324297,2433, 1 hr parking 9am-6pm
34.13895031,-118.1324278,2434, 1 hr parking 9am-6pm
34.13870972,-118.1324246,2435, pay direction
34.13850037,-118.132424,2436, 1 hr parking 9am-6pm
34.13756143,-118.1324133,2437, bus stop metro
34.13738281,-118.1324139,2438, 1 hr parking 9am-6pm
34.13727553,-118.1324127,2439, pay direction
34.13713961,-118.1324127,2440, 1 hr parking 9am-6pm
34.13690369,-118.1324039,2441, 1 hr parking 9am-6pm
34.13675653,-118.1324053,2442, pay direction
34.13661795,-118.1324056,2443, 1 hr parking 9am-6pm
34.13642269,-118.1324053,2444, pay direction
34.13628068,-118.1324025,2445, 1 hr parking 9am-6pm
34.1507583,-118.1506757,2446, no stopping anytime
34.13838901,-118.1498452,2447, 2 hr parking 9am-6pm ex Sun
34.13832907,-118.1500008,2448, 2 hr parking 9am-6pm ex Sun
34.13833351,-118.1492873,2449, 2 hr parking 9am-6pm ex Sun
34.13837791,-118.1492095,2450, 2 hr parking 9am-6pm ex Sun
